created_at,original_tweet,tweet
Fri Feb 04 00:49:10 +0000 2022,"RT @Catatan_ali7: Tutup dulu "" dunia malam "" jika semua sudah tutup semua baru sasar SEKOLAH (STOP PTM)  lh cafe cafe dijakarta terutama…",tutup dunia malam jika semua sudah tutup semua sasar sekolah stop ptm lh cafe cafe jakarta terutama
Fri Feb 04 00:48:51 +0000 2022,"kwkwkwk lu liat dah ini yg kata mya ptm 50% supaya anak” bisa paham? Anjeng paham bapak lo ini zoom pake laptop siswa, web cam gak bisa dipake, internet pake kuota gue. Super duper mega gws buat gue yg kuota nya dipake dan buat yg di rumah gak paham apa apa https://t.co/tvIEG8j6GP",wkwk liat dah kata ptm supaya anak paham anjeng paham bapak zoom pakai laptop siswa web cam gak dipake internet pakai kuota gue super duper mega get well soon buat gue kuota dipakai buat rumah paham
Fri Feb 04 00:48:44 +0000 2022,"PTM di DIY Kembali 50 Persen, Wali Murid : Wah Pusing, Pusing Aku Tuh https://t.co/8GdQythXI1 via @tribunjogja",ptm diy kembali persen wali murid wah pusing pusing aku
Fri Feb 04 00:48:35 +0000 2022,@treasuremenfess jgn bikin pikir nder sy lagi ptm,jangan pikir nder saya lagi ptm
Fri Feb 04 00:48:10 +0000 2022,gue daring lagi.. pdhal uda nyaman ptm jujur😭,gue daring lagi sudah nyaman ptm jujur
Fri Feb 04 00:47:19 +0000 2022,@subschfess ptm walau gue ansos,ptm walau gue anti sosial
Fri Feb 04 00:46:57 +0000 2022,Gue ptm dari jam 7-9 wkwkwk itu sekolah apa nongkrong pakk,gue ptm dari jam wkwk sekolah nongkrong
Fri Feb 04 00:46:47 +0000 2022,@Titaleys @SIUPERNOVA ptm 50% pasti susah klo dipaksain offline semua makanya online,ptm pasti susah kalau dipaksain offline semua makanya online
Fri Feb 04 00:45:58 +0000 2022,"@convomfs engga, ini lgi PTM, minggu depan malah ptm 100% tpi pagi siang🙎🏻‍♀️",engga lagi ptm malah ptm pagi
Fri Feb 04 00:45:53 +0000 2022,"salah satu sma fav di jogja. awalnya ak pengen bgt bisa masuk, eh alhamdulillah bisa. tapi pas awal-awal sekolah, pengen pindah soalnya ga seasik di smaven. tapi ternyata pas udh ptm, asik-asik aj https://t.co/0YH3FqyVmT",salah sma fav jogja awalnya aku pengen banget masuk eh alhamdulillah awal awal sekolah pengen pindah soalnya asik ternyata sudah ptm asik asik aja
Fri Feb 04 00:45:38 +0000 2022,@orcanoe nggk suka ptm kak 😫☝🏻,nggak suka ptm
Fri Feb 04 00:45:19 +0000 2022,@schfess Aku kelas ipa 3 dan meraka kalo ambis ambis bgtttt gt terus juga pada aktifff bgtt kerasa bgt kalo ptm,aku kelas ipa kalau ambis ambis bangett aktif banget kerasa banget kalau ptm
Fri Feb 04 00:43:58 +0000 2022,ptm disetop supaya bisnis pcr mandeg? oh tdk mgkin sy stuju https://t.co/W2gtHnekSO,ptm distop supaya bisnis pcr mandeg oh tidak mungkin saya setuju
Fri Feb 04 00:43:38 +0000 2022,"hadeu semoga senin besok beneran ptm lagi, gue ga sanggup pjj",hadeh semoga besok beneran ptm lagi gue sanggup pjj
Fri Feb 04 00:43:23 +0000 2022,"@convomfs nggak, baru hari ini masuk ptm lagi😭😭 seneng tapi nanggung banget, besok libur",nggak masuk ptm lagi seneng nanggung banget besok libur
Fri Feb 04 00:42:50 +0000 2022,@subschfess Kalo disekolahku pjj sama ptm sih sama aja. Klo pjj juga selama ini ada jadwal zoom full dari pagi sampe siang. Dan aku lebih milih pjj supaya ga ngekos,kalau disekolahku pjj sama ptm sama aja kalau pjj selama ada jadwal zoom full dari pagi sampai aku lebih milih pjj supaya ngekos
Fri Feb 04 00:41:50 +0000 2022,"@serpihanasgor asli sumpah, ptm aja egx dpt😔",asli sumpah ptm aja dapat
Fri Feb 04 00:41:47 +0000 2022,@schfess padahal dah seneng PTM lebih gampang nyari nilai taunya PJJ😊,dah seneng ptm lebih gampang nyari nilai taunya pjj
Fri Feb 04 00:41:46 +0000 2022,@Cintada16 Pancen menyebalkan cara berpoliiknya.. bahasanya kalem santun tapi nyebelin.. udah tau PTM kewenangan kapala daerah masih dilempar lagi ke Pak Luhut dg alasan SKB 4 mentri.,pancen menyebalkan cara berpolitik bahasa kalem santun nyebelin sudah tau ptm kewenangan kapala daerah dilempar lagi luhut alasan skb mentri
Fri Feb 04 00:41:44 +0000 2022,"@convomfs gapernah make alarm, gue otomatis bangun. Kl emg ptm gue bakal bangun jam 3 atau 4. Kalo libur biasanya jam 5-7",make alarm gue otomatis bangun kalau emg ptm gue bakal bangun jam kalau libur biasanya jam
Fri Feb 04 00:41:39 +0000 2022,"Sekolah ku masih ptm, gatau bkl pjj ato gk",sekolah ptm gatau bakal pjj gak
Thu Feb 03 09:22:05 +0000 2022,"@Mdy_Asmara1701 Pak @aniesbaswedan jgn dengerin LBP,  krn ini akan menjadi tg jwb bpk di akherat kelak, ptm hentikan aja pak, ga ush minta perse7 an istana",jangan dengerin lbp karena menjadi tanggumg jawab akhirat kelak ptm hentikan aja usah minta perse istana
Fri Feb 04 00:41:31 +0000 2022,"belum pernah ngerasain ptm 100% karena lagi pkl, eh trs mau daring lagi?! surem bet putih abu"" sy 😭",belum pernah ngerasain ptm karena lagi pkl eh mau daring lagi surem banget putih abu saya
Fri Feb 04 00:41:17 +0000 2022,"@velnoun aslinya gue kemaren masuk, ptm.. tapi tiba2 dikasih edaran lagi buat lanjut pjj.. gatau sampe kapan",aslinya gue kemarin masuk ptm tiba dikasih edaran lagi buat lanjut pjj gatau sampai
Fri Feb 04 00:40:53 +0000 2022,"pdhal garagara ptm, ak jd egk nangis nangis lg https://t.co/kQM3bV6NoI",gegara ptm aku jadi enggak nangis nangis lagi
Fri Feb 04 00:40:30 +0000 2022,RT @KakakMade: Kenapa jadi drama ya? Sementara Gubernur Bali stop PTM kemarin malam aman aman saja.,jadi drama ya sementara gubernur bali stop ptm kemarin malam aman aman saja
Fri Feb 04 00:40:27 +0000 2022,"RT @orgcakepni: @schfess udh pjj lagi aja, banyak gaya jga ptm 100% di kira siswa nya semua pada taat prokes kali wkwk",sudah pjj lagi aja banyak gaya ptm kira siswa semua taat prokes wkwk
Fri Feb 04 00:40:22 +0000 2022,"Jika demi kesehatan dan keselamatan anak-anak di DKI, abaikan saja penolakan itu Pak @aniesbaswedan.! Jalankan PJJ seperti di Bogor, Tangerang dan Bekasi. Jangan cuma ngadu ke media.  https://t.co/pAmH4X1o2V",jika demi kesehatan keselamatan anak anak dki abaikan saja penolakan jalankan pjj seperti bogor tangerang bekasi jangan cuma ngadu media
Fri Feb 04 00:40:02 +0000 2022,"@detikcom Supaya ga sama2 salah, mari dibaca dulu isinya : Disini tidak ada kata yg menjelaskan penolakan selain itu disini orangtua bebas menentukan apakah anak didiknya mau PTM atau online. Dgn kapasitas maks 50%.",supaya ga sama salah mari dibaca isinya tidak ada kata menjelaskan penolakan selain disini tua bebas menentukan apakah anak didiknya mau ptm online kapasitas maksimal
Thu Feb 03 09:20:41 +0000 2022,"@subschfess ptm, please gua gabisa pjj semua materi masuk nya lama bgt ga langsung konek, keterbatasan sinyal belom lagi kalo kelompok sumpah ya tuhan repot bgt walaupun bisa sambil nyantai tetep gasuka, ptm walaupun capek pulang pergi sekolah tp kaya seru gtu 😭",ptm please gua pjj semua materi masuk lama banget langsung konek keterbatasan sinyal belum lagi kalau kelompok sumpah tuhan repot banget walaupun sambil nyantai tetap gasuka ptm walaupun capek pulang pergi sekolah kaya seru
Fri Feb 04 00:39:12 +0000 2022,@schfess padahl w kemarin udh mulai nyaman PTM eh skrg pjj lagi,gue kemarin sudah mulai nyaman ptm eh sekarang pjj lagi
Fri Feb 04 00:38:58 +0000 2022,@pacarjuan Padahal baru ngerasain temen kelas beda pas masuk PTM,ngerasain temen kelas beda masuk ptm
Fri Feb 04 00:38:15 +0000 2022,"@nayviyezet iyaaa yaallah,lu bayangin ptm aja kdng ssh masuk materiny apalgi daring🧟👆",iyaaa yaallahlu bayangin ptm aja susah masuk materinya daring
Fri Feb 04 00:37:50 +0000 2022,@jokowi Apakah cucu anak dr LBP dan anak mendiknas  belum terkena Covid jadi DKI dilarang meniadakan PTM yg hanya boleh  PTM 50 % saja. Sedangkan beberapa daerah sudah menutup sementara PTM demi anak2 sekolahnya.,apakah cucu anak dari lbp anak mendiknas belum terkena covid jadi dki dilarang meniadakan ptm boleh ptm saja sedangkan beberapa daerah sudah menutup sementara ptm anak sekolahnya
Fri Feb 04 00:37:33 +0000 2022,gue beneran gajadi ptm lagi😒c word caperrr anjir,gue beneran gajadi ptm lagi word caper anjir
Fri Feb 04 00:37:29 +0000 2022,@jejje113 Mending ptm lahh kak soalnya anaku msh di bangku dasar jd klu ada tugas dari guru mboknya yg puyeng🥴🥴,mending ptm lahh kak anaku bangku dasar klu ada tugas dari guru mboknya puyeng
Fri Feb 04 00:37:08 +0000 2022,☁️ menurut lu aneh gk ptm mau pjj lagi tp bandara buat inter masi ttp buka??,menurut aneh gak ptm mau pjj lagi bandara buat inter tetap buka
Fri Feb 04 00:37:06 +0000 2022," @Cintada16 sebenernya kalo nggak males baca sudah tertulis jelas aturan yang dibuat pusat, bahwa PTM 100% untuk PPKM level 1 dan 2 (yang masuk kriteria).. daerah lain vaksinnya tidak seperti Jkt, jadi boleh tidak 100% nanti kalo nggak ngikutin dibilang tidak nurut aturan pusat ha ha ha.. https://t.co/a4etvzYZJv",sebenernya kalau nggak males baca sudah tertulis jelas aturan dibuat pusat bahwa ptm ppkm level masuk kriteria daerah lain vaksinnya tidak seperti jkt jadi boleh tidak nanti kalau nggak ngikutin dibilang tidak nurut aturan pusat ha ha ha
Fri Feb 04 00:37:05 +0000 2022,Tolong dikeluarkan surat keputusan Kemediovud yangbjelas bahwa PTM 50% dan orang tua boleh memilih khususnya di wilayah depok karena sekolah anak saya sampai sekarang belum ada edramnya sementara senin tgl 7 febuari wajib masuk sekolah.,tolong dikeluarkan surat keputusan kemediovud jelas bahwa ptm tua boleh memilih khususnya wilayah depok karena sekolah anak saya sampai sekarang belum ada edaran sementara tanggal febuari wajib masuk sekolah
Fri Feb 04 00:36:03 +0000 2022,"nganterin adek ke sekolah, karna emng minggu ini jadwalnya dia hybrid. sampe sekolah suruh balik rumah karna kebijakan pemerintah stop ptm sementara. mantap mamank pegel kaki sy bcs make mobil manual mana rumah jauh kan, tp gpp untuk kesehatan kita bersamah👍🏻",nganterin sekolah karena emg jadwalnya hybrid sampai sekolah suruh balik rumah karena kebijakan pemerintah stop ptm sementara mantap mamank pegel kaki saya make mobil manual rumah jauh kesehatan bersama
Fri Feb 04 00:35:57 +0000 2022,sumpah gue baru aja kemarin ngerasa mulai nyaman PTM. sekarang balik pjj lagi :),sumpah gue aja kemarin ngerasa mulai nyaman ptm sekarang balik pjj lagi
Fri Feb 04 00:35:26 +0000 2022,pertemanan kita terhalang aku pjj kamu ptm.,pertemanan terhalang aku pjj ptm
Fri Feb 04 00:34:46 +0000 2022,@subschfess jujur ptm.. soalnya pas pjj tugas jadi ga ngotak,jujur ptm soalnya pjj tugas jadi otak
Fri Feb 04 00:34:44 +0000 2022,kenapa kemarin ptm 100% ya padahal udah tau ada omicron udh naik lagi.. coba kalo masih sesi sesi masih bisa berkurang lah ini https://t.co/nJ8UWnesX8,kemarin ptm sudah tau ada omicron sudah lagi coba kalau sesi sesi berkurang
Fri Feb 04 00:34:36 +0000 2022,"@Fangrilsejati_ @txtdrjkt Syukur deh, wlpn daring bikin pusing tp drpd lu kenak covid:( moga aja lu ujian kelulusan nya pas ptm cepet kelar ajalah gue juga stress covid molooooo",syukur deh walau daring pusing kena covid moga aja ujian kelulusan ptm cepet kelar aja gue stress covid mulu
Fri Feb 04 00:34:22 +0000 2022,"@xjefferyy Wkwk iyaa, cuma ptm ga enaknya bangun lebih pagi (?)",wkwk iyaa cuma ptm enaknya bangun lebih pagi
Fri Feb 04 00:33:58 +0000 2022,"RT @baharst28: @Mdy_Asmara1701 Di satu sisi menyetop PTM, LBP tdk mau..
Di sisi lain, LBP teriak2 covid msh terus meningkat..
Jadi, apa mak…",sisi menstop ptm lbp tidak mau sisi lain lbp teriak covid meningkat jadi
Fri Feb 04 00:33:28 +0000 2022,"@piwchicks @schfess respon sekolah cuma berhati hati doang, tapi ptm tetep lanjut even guru gajelas",respon sekolah cuma berhati hati doang ptm tetap lanjut even guru gajelas
Fri Feb 04 00:32:56 +0000 2022,"@fadlizon kalo sekarang PTM disetop, nanti puasa dan lebaran sikopid jadi sepi dong. paham?",kalau sekarang ptm distop nanti puasa lebaran kopid jadi sepi dong paham
Fri Feb 04 00:32:44 +0000 2022,senin udah ptm terbatas alias gue msih takut buat ptm :D soalnya sekolah gue paling tinggi yg kena covid,sudah ptm terbatas alias gue takut buat ptm soalnya sekolah gue paling tinggi kena covid
Fri Feb 04 00:32:13 +0000 2022,@kdmliz ptm dan gua sngt males ketemu temen,ptm gua sangat males ketemu temen
Fri Feb 04 00:30:41 +0000 2022,"Gini ya,ptm itu lgi omicron gini angka itu 27rb bukan angka real,jadi liat angka satgas itu jgn loe telen mentah2,jadi tolol ,jauh dah juta an/ hari yg kena omicron,baik gej ringan/sedang,klo mau ptm,gak papa,tes pcr nya gedor,tiap sklh,/minggu,min 50%dri jmlh siswa @tvOneNews https://t.co/INOCw08e3u",ya ptm lagi omicron angka itu bukan angka real jadi liat angka satgas jangan telan mentah jadi tolol jauh dah juta kena omicron baik ringan sedang kalau mau ptm gak tes pcr gedor tiap sekolah min dari siswa
Fri Feb 04 00:30:15 +0000 2022,"Selamat pagiii @AM_EllaJKT48 
PTM ga hari ini? Atau PJJ
Aku PJJ kembali krna ada bbrp kasus covid di sekolah..",selamat pagi kt ptm pjj aku pjj kembali karena ada kasus covid sekolah
Fri Feb 04 00:29:03 +0000 2022,"@subschfess guruku pas daring gitu, ngajar di negri (sekolahku) sama di swasta kan. Nah pas udh mulai ptm akhirnya guruku ini mutusin buat resign dri yang swasta sih soalnya di negri dia ngajar banyak kelas",guru daring ngajar negeri sekolahku sama swasta sudah mulai ptm akhirnya guru mutusin buat resign dari swasta soalnya negeri ngajar banyak kelas
Fri Feb 04 00:28:53 +0000 2022,"RT @Catatan_ali7: DUNIA MALAM Masih bebas dibuka DUNIA PENDIDIKAN (PTM) Mau distop selama sebulan diganti pelajaran jarak jauh ORANG KAYA…",dunia malam bebas dunia pendidikan ptm mau distop selama diganti pelajaran jarak jauh kaya
Fri Feb 04 00:28:47 +0000 2022,pasti yg ptm di pondok lg seru bgt 💔,pasti ptm pondok lagi seru banget
Fri Feb 04 00:28:24 +0000 2022,"temen gue yg yg jarang masuk ptm, giliran hari ini full online dia malah masuk sklh 😭 mana bukan sesi dia lgi",temen gue jarang masuk ptm giliran full online malah masuk sekolah bukan sesi lagi
Fri Feb 04 00:27:15 +0000 2022,gue ramal tgl 7 jan gue gajadi ptm,gue ramal tanggal jan gue gajadi ptm
Fri Feb 04 00:26:30 +0000 2022,"si geblek, lagi pilek tapi masuk ptm😒",geblek lagi pilek masuk ptm
Fri Feb 04 00:26:05 +0000 2022,@watashiure kenapaa?? ptm bukannya lebih cape??,ptm bukannya lebih cape
Fri Feb 04 00:25:56 +0000 2022,@junmyeonnnie_ belum tau tapi disini masih ptm 50% pjj 50% jadi masih gantian gitu,belum tau disini ptm pjj jadi gantian
Fri Feb 04 00:25:38 +0000 2022,pengen ptm lg biar bisa ketemu ayang,pengen ptm lagi biar ketemu sayang
Fri Feb 04 00:25:26 +0000 2022,"@subschfess ptm gatau knp seru aja ptm, selain cepet nyambung jdi bisa ketemu temen juga jadi belajarnya ga kerasa cape, cuma kurangnya kebanyakan kerkom mulu",ptm gatau seru aja ptm selain cepet sambung jadi ketemu temen jadi belajarnya kerasa cape cuma kurangnya kebanyakan kerja kelompok mulu
Fri Feb 04 00:25:19 +0000 2022,Kalian capek gak ptm ?,kalian capek gak ptm
Fri Feb 04 00:24:44 +0000 2022,"Evaluasi PTM 100% , Pimpinan Komisi DPR RI X : kantor-kantor saja Pada WFH , masa PTM gak ditengah Lonjakan Covid-19. Benar juga dan setuju pendapat , Komisi X DPR RI tersebut • Ini bukan Penyakit musiman ini virus walaupun Tingkat Kematiannya rendah. https://t.co/Qd46GJ6b02",evaluasi ptm pimpinan komisi dpr ri kantor kantor saja wfh masa ptm gak ditengah lonjakan covid benar setuju pendapat komisi dpr ri tersebut bukan penyakit musiman virus walaupun tingkat kematiannya rendah
Fri Feb 04 00:24:26 +0000 2022,"PTM baru dimulai,katanya sarat masuk PTM 100% anak anak harus vaksin,kok tetiba PTM dibatalkan krn ada Omicron datang,trus fungsi vaksin buat apa?jujur nanya saya inimah....Ruwet!!!!",ptm katanya sarat masuk ptm anak anak vaksin tetiba ptm dibatalkan karena ada omicron datang fungsi vaksin buat ajujur nanya saya mah ruwet
Fri Feb 04 00:24:15 +0000 2022,"@schfess Pati, semarang alhamdulillah masih ptm",pati semarang alhamdulillah ptm
Fri Feb 04 00:24:04 +0000 2022,super duper mega kesel karna ga jadi ptm,super duper mega kesel karena jadi ptm
Fri Feb 04 00:24:01 +0000 2022,Udah nyaman PTM tiba tiba Daring tuh kayak dighosting cowok 🙏🏼,sudah nyaman ptm tiba tiba daring kayak ghosting cowok
Fri Feb 04 00:23:56 +0000 2022,"RT @urikusuma: @aik_arif Anak saya kena positif setelah di paksa hrs mengikuti PTM, jika tdk ikut maka tdk dpt materi dr sekolah, skrg kena…",anak saya kena positif setelah paksa mengikuti ptm jika tidak ikut maka tidak dapat materi dari sekolah sekarang kena
Fri Feb 04 00:23:39 +0000 2022,"@BULLFRONT @jokowi Kan sudah jelas, 50% kehadiran. Trus orangtua berhak memilih anaknya PJJ. Jadi deal sekolah langsung dengan ortu siswa. Dalam hal ini pemda melalui disdik gak bisa memaksa PTM kalo nyatanya ortu memilih PJJ",sudah jelas kehadiran tua berhak memilih anaknya pjj jadi deal sekolah langsung tua siswa dalam hal pemda melalui disdik gak memaksa ptm kalau nyatanya tua memilih pjj
Fri Feb 04 00:23:35 +0000 2022,Ya Allah pengen ptm terus aku capek. Pengen PTN juga,ya allah pengen ptm aku capek pengen ptn
Fri Feb 04 00:23:32 +0000 2022,"@jihoonluv00 Enak sih, tapi tugas sisa PTM masih banyak  ╥﹏╥",enak tugas sisa ptm banyak
Fri Feb 04 00:23:12 +0000 2022,"@schfess sekolah biasa ptm, ulangan online 👍",sekolah biasa ptm ulangan online
Fri Feb 04 00:22:47 +0000 2022,"supaya si om icron terus meningkat, sehingga ke depannya ada alasan utk ini itu mengingat bulan puasa dan idul fitrinsemakin dekat. baguslah *ngupil* https://t.co/dZOCFKiwq0",supaya omicron meningkat sehingga ada alasan mengingat puasa idul fitri semakin dekat bagus upil
Fri Feb 04 00:22:40 +0000 2022,sudah nyaman ptm 😔,sudah nyaman ptm
Fri Feb 04 00:22:39 +0000 2022,RT @vvvroomskrt: hot people sakit menjelang ptm,hot people sakit menjelang ptm
Fri Feb 04 00:22:35 +0000 2022,@JAEYUN2002 huaa udh ptm lgi toh,huaa sudah ptm lagi
Thu Feb 03 09:20:31 +0000 2022,"ptm, dikasih tugas guru, gurunya ada rapat, ngerjain tugas sambil nonton upin ipin👍",ptm dikasih tugas guru gurunya ada rapat ngerjain tugas sambil nonton upin ipin
Fri Feb 04 00:22:07 +0000 2022,sedih si kalo ptm dihentikan,sedih kalau ptm dihentikan
Fri Feb 04 00:22:02 +0000 2022,@pinkybukanpink ANJDDNAKNS UDH NYAMAN SAMA PTM GASI,anjir sudah nyaman sama ptm gasi
Fri Feb 04 00:21:52 +0000 2022,"Ptm capek fisik
Pjj capek batin",ptm capek fisik pjj capek batin
Fri Feb 04 00:21:49 +0000 2022,wkwkwkjwks iyaa anjg gua selalu blg males ptm tp akhir akhir ini lagi nyaman https://t.co/Ke7udThNG6,wkwk iyaa anjing gua selalu males ptm lagi nyaman
Fri Feb 04 00:21:48 +0000 2022,"@simplyharuta tapi msih kyk shift2an gitu sih, gak sepenuhnya ptm. mangat kita!!!",kayak shift gak sepenuhnya ptm semangat
Fri Feb 04 00:21:12 +0000 2022,@subschfess Setengah2. Ptm karena enak bisa langsung diskusi bareng temen kalo ada materi yg ga paham. Pjj karena punya banyak waktu buat belajar utbk.,setengah ptm karena enak langsung diskusi bareng temen kalau ada materi paham pjj karena punya banyak buat belajar utbk
Fri Feb 04 00:20:39 +0000 2022,"@schfess katanya mau pjj 50% ptm %, tp ada yg bilang mau pjj 100%",katanya mau pjj ptm ada mau pjj
Fri Feb 04 00:20:31 +0000 2022,"@ryndxz_ enak bangeett, gue udah gumoh ama ptm😭",enak bangett gue sudah gumoh sama ptm
Fri Feb 04 00:20:17 +0000 2022,@O6O6sites pengen ptm bgt g si lo allllllll,pengen ptm banget
Fri Feb 04 00:20:10 +0000 2022,"@schfess gabisa full ptm lah, tp pjj juga say no, jd sy pilih ptm 50%",gabisa full ptm pjj say jadi saya pilih ptm
Fri Feb 04 00:19:58 +0000 2022,kalo ptm 50% ketauan bgt banyak yg jahat wkwk,kalau ptm ketauan banget banyak jahat wkwk
Fri Feb 04 00:18:57 +0000 2022,"The King Of Bodat.
Klo PTM disetop, otomatis bisnis PCR nya ga jalan https://t.co/Gwz7V3z4q3",bodo amat kalau ptm distop otomatis bisnis pcr jalan
Fri Feb 04 00:18:50 +0000 2022,"@CahTalang2 @bisnis_h @CNNIndonesia @LuhutBinsarFans Yap... Tutup aja semua ya... 
Biar pada mencekam semua biar pada sukses bisnis kesehatannya... 
Saya justru melihat,  pemerintah pusat lebih realistis... Dengan tetap mengijinkan PTM... 
Yg minta PTM dihentikan cuma ""pansos?""",yaa tutup aja semua biar mencekam semua biar sukses bisnis kesehatannya saya justru melihat pemerintah pusat lebih realistis tetap mengijinkan ptm minta ptm dihentikan cuma pansos
Fri Feb 04 00:18:40 +0000 2022,"@convomf ptm, bisa deket sama temen, cepet paham sama materi. dan terakhir, dapet duit jajan",ptm deket temen cepat paham sama materi duit jajan
Fri Feb 04 00:18:39 +0000 2022,"@schfess padahal udh enak ptm dpet duit jajan, eh malah daring lagiii😀",sudah enak ptm dapat duit jajan eh malah daring lagi
Fri Feb 04 00:18:33 +0000 2022,@vaniilabluee Sad bngt...padahal udh enak PTM,sad banget sudah enak ptm
Fri Feb 04 00:18:28 +0000 2022,@hsgthan tim ulangan PJJ materi PTM,tim ulangan pjj materi ptm
Fri Feb 04 00:18:15 +0000 2022,"@schfess boro boro pjj, sekolah gue dari agustus 2020 ptm 100% hhh",boro boro pjj sekolah gue dari agustus ptm haha
Fri Feb 04 00:18:13 +0000 2022,@schfess purworejo jateng ptm 100%,purworejo jateng ptm
Fri Feb 04 00:17:52 +0000 2022,"RT @francmohede: Dengan keraguan tinggi gue juga senang dan dukung banget anak2 bisa PTM, termasuk Masgub @aniesbaswedan yang juga punya an…",keraguan tinggi gue senang dukung banget anak ptm termasuk masgub punya
Fri Feb 04 00:16:24 +0000 2022,"aku daring lagi, soalnya ada guru yg positif, pdhl mh enak ptm 😢",aku daring lagi soalnya ada guru positif enak ptm
Fri Feb 04 00:16:18 +0000 2022,"RT @Catatan_ali7: PTM harus tetap berjalan demi para penerus bangsa mendapatkan Pendidikan yang layak dan semestinya

CAFE CAFE NOH DISELUR…",ptm tetap berjalan para penerus bangsa mendapatkan pendidikan layak semestinya cafe cafe diseluruh
Fri Feb 04 00:15:52 +0000 2022,"@schfess cirebon, padahal anak sekolah udah da yg positif. dan ini info dari sekolah juga wkwk ptm 100% pake masker pas dokumentasi doang https://t.co/4QRFJQXZD7",cirebon anak sekolah sudah ada positif info dari sekolah wkwk ptm pakai masker dokumentasi doang
Fri Feb 04 00:15:05 +0000 2022,gimana ni senin ptm lg tp gue gadiizinin nyokap😭,ptm lagi gue izin
Fri Feb 04 00:13:03 +0000 2022,@nayeonlucu ah seruu masih ptm,ah seru ptm
Fri Feb 04 00:13:00 +0000 2022,demi apa demi apa demi apa gua kngn bgtttt djwhdjsbfujrjfn aaaa gila ptm bener bener all day yang kayaaa anjr ga smpt bngt buka twt ngikutin anak anak lelahh ptm 😭😭😭😭😭😭,gua kangen bangett aaaa gila ptm bener bener day kaya anjir sempat banget buka twt ngikutin anak anak lelah ptm
Fri Feb 04 00:12:49 +0000 2022,"@lucywiryono Ah bisa2 aja, PTM Jakarta 100% lho, terlebih usulan Anies ditolak sama Luhut.. Hebat kan",ah aja ptm jakarta lho terlebih usulan anies ditolak sama luhut hebat
Fri Feb 04 00:12:38 +0000 2022,@nzhcl enak banget masih ptm,enak banget ptm
Fri Feb 04 00:11:24 +0000 2022,@subschfess PTM enak ga dikurangin uang jajan+ketemu temen temen dan belajarnya bener kalau PJJ aku males ngerjain tugas😭,ptm enak dikurangin uang jajan ketemu temen temen belajarnya bener kalau pjj aku males ngerjain tugas
Fri Feb 04 00:11:07 +0000 2022,Tapi ga bisa sekarang sekolah udh full ptm😔,sekarang sekolah sudah full ptm
Fri Feb 04 00:10:31 +0000 2022,ini krn ptm diberhentikan sementara moots pada on ga ya 🤔,karena ptm diberhentikan sementara moots
Fri Feb 04 00:09:52 +0000 2022,gue udh nyaman ptm tapi klo kondisinya ga nyaman gini mending pjj aja lgi,gue sudah nyaman ptm kalau kondisinya nyaman mending pjj aja lagi
Fri Feb 04 00:09:19 +0000 2022,"@4macio Tapi gue ga di sekolah, gue pjj😭 kalau ptm ga mungkin kesiangan😭",gue ga sekolah gue pjj kalau ptm mungkin kesiangan
Fri Feb 04 00:09:01 +0000 2022,"Pdhl kemaren masi ptm 100%, dan nanggung bgt hari ini jumat aaaa",kemarin ptm tanggung banget aaaa
Fri Feb 04 00:08:38 +0000 2022,"RT @mouldie_sep: Ada satu sekolah di Bekasi
PTM ditutup pemerintah
Tapi tetep masuk
Ngga usah pake seragam
:(

Kenapa tetep PTM? Karena mos…",ada sekolah bekasi ptm ditutup pemerintah tetap masuk usah pakai seragam tetap ptm karena mos
Fri Feb 04 00:08:35 +0000 2022,"@blbarunich @schfess Oiya, disekolahku sampe sekarang malah tetep nerapin PTM 100%, padahal ada beberapa anak yang positif",iya disekolahku sampai sekarang malah tetap nerapin ptm ada beberapa anak positif
Fri Feb 04 00:08:34 +0000 2022,semoga hari ini gajadi ptm :'',semoga gajadi ptm
Fri Feb 04 00:08:15 +0000 2022,@sunricberry_ ENAK BANGET MASIH PTM😞😞😞😞 SEMANGAT PTMNYAH🙄💪,enak banget ptm semangat ptm
Fri Feb 04 00:07:34 +0000 2022,w sdh mls ptm kalo 50% jdi semoga senin ga sklh 😭😭😭,sudah mls ptm kalau jadi semoga sekolah
Fri Feb 04 00:06:52 +0000 2022,"Aduh rencana mau ngekost disuruh nunda dulu soalnya virus makin naik, adekku yang udah ke sekolah disuruh pulang trs keknya bakal ga dibolehin ptm lagi😭",aduh rencana mau ngekost disuruh nunda soalnya virus makin naik sudah sekolah disuruh pulang kayaknya bakal dibolehin ptm lagi
Fri Feb 04 00:05:12 +0000 2022,"@convomf bener si, aku juga ngerasa gitu nder. kemaren perasaan baru aja PTM, kerasanya cuma seminggu ternyata uda 2 minggu PTM, eh ternyata aku juga uda seminggu balik PJJ dan ga kerasa sama sekali",bener aku ngerasa nder kemarin perasaan aja ptm kerasanya cuma ternyata uda ptm eh ternyata aku uda balik pjj kerasa sama sekali
Fri Feb 04 00:04:14 +0000 2022,@marschweitzer di aku masih ptm huhu,aku ptm huhu
Fri Feb 04 00:04:12 +0000 2022,Mingdep jadinya ptm 50% yey aku ga diizinin ke sekolah :D,jadinya ptm yey aku diizinin sekolah
